timestamp;Entry No_;Item No_;Posting Date;Entry Type;Source No_;Document No_;Description;Location Code;Quantity;Remaining Quantity;Invoiced Quantity;Applies-to Entry;Open;Global Dimension 1 Code;Positive;Shpt_ Method Code;Source Type;Drop Shipment;Country_Region Code;Document Date;No_ Series;Document Type;Document Line No_;Order Type;Order No_;Order Line No_;Dimension Set ID;Assemble to Order;Job No_;Job Task No_;Job Purchase;Qty_ per Unit of Measure;Unit of Measure Code;Derived from Blanket Order;Out-of-Stock Substitution;Item Category Code;Nonstock;Completely Invoiced;Last Invoice Date;Applied Entry to Adjust;Correction;Shipped Qty_ Not Returned;Prod_ Order Comp_ Line No_;Warranty Date;Expiration Date;Item Tracking;Subcontr_ Purch_ Order Line;Prod_ Order Line No_;$systemId;$systemCreatedAt;$systemCreatedBy;$systemModifiedAt;$systemModifiedBy
0x00000000000167B3;112;70060;2023-12-31 00:00:00.000;2;;INIZIO;;BLU;8.300.000.000.000.000.000.000;8.300.000.000.000.000.000.000;8.300.000.000.000.000.000.000;0;1;;1;;0;0;;2023-12-31 00:00:00.000;;0;0;0;;0;0;0;;;0;100.000.000.000.000.000.000;PZ;0;0;;0;1;2023-12-31 00:00:00.000;0;0;0.00000000000000000000;0;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0;0;0;EA538FC2-E73A-ED11-BBAF-6045BD8E5A17;2022-09-23 02:31:00.633;00000000-0000-0000-0000-000000000001;2022-09-23 02:31:00.633;00000000-0000-0000-0000-000000000001
0x0000000000016D25;113;70100;2023-12-31 00:00:00.000;2;;INIZIO;;BLU;366.200.000.000.000.000.000.000;364.100.000.000.000.000.000.000;366.200.000.000.000.000.000.000;0;1;;1;;0;0;;2023-12-31 00:00:00.000;;0;0;0;;0;0;0;;;0;100.000.000.000.000.000.000;BARATTOLO;0;0;;0;1;2023-12-31 00:00:00.000;0;0;0.00000000000000000000;0;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0;0;0;EF538FC2-E73A-ED11-BBAF-6045BD8E5A17;2022-09-23 02:31:00.643;00000000-0000-0000-0000-000000000001;2022-09-23 02:31:07.163;00000000-0000-0000-0000-000000000001
0x00000000000167C3;114;70101;2023-12-31 00:00:00.000;2;;INIZIO;;BLU;370.300.000.000.000.000.000.000;370.300.000.000.000.000.000.000;370.300.000.000.000.000.000.000;0;1;;1;;0;0;;2023-12-31 00:00:00.000;;0;0;0;;0;0;0;;;0;100.000.000.000.000.000.000;BARATTOLO;0;0;;0;1;2023-12-31 00:00:00.000;0;0;0.00000000000000000000;0;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0;0;0;F4538FC2-E73A-ED11-BBAF-6045BD8E5A17;2022-09-23 02:31:00.653;00000000-0000-0000-0000-000000000001;2022-09-23 02:31:00.653;00000000-0000-0000-0000-000000000001
0x00000000000167CB;115;70102;2023-12-31 00:00:00.000;2;;INIZIO;;BLU;322.500.000.000.000.000.000.000;322.500.000.000.000.000.000.000;322.500.000.000.000.000.000.000;0;1;;1;;0;0;;2023-12-31 00:00:00.000;;0;0;0;;0;0;0;;;0;100.000.000.000.000.000.000;BARATTOLO;0;0;;0;1;2023-12-31 00:00:00.000;0;0;0.00000000000000000000;0;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0;0;0;F9538FC2-E73A-ED11-BBAF-6045BD8E5A17;2022-09-23 02:31:00.663;00000000-0000-0000-0000-000000000001;2022-09-23 02:31:00.663;00000000-0000-0000-0000-000000000001
0x0000000000016D2D;116;70103;2023-12-31 00:00:00.000;2;;INIZIO;;BLU;303.400.000.000.000.000.000.000;302.600.000.000.000.000.000.000;303.400.000.000.000.000.000.000;0;1;;1;;0;0;;2023-12-31 00:00:00.000;;0;0;0;;0;0;0;;;0;100.000.000.000.000.000.000;BARATTOLO;0;0;;0;1;2023-12-31 00:00:00.000;0;0;0.00000000000000000000;0;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0;0;0;FE538FC2-E73A-ED11-BBAF-6045BD8E5A17;2022-09-23 02:31:00.673;00000000-0000-0000-0000-000000000001;2022-09-23 02:31:07.193;00000000-0000-0000-0000-000000000001
0x00000000000167E0;117;70104;2023-12-31 00:00:00.000;2;;INIZIO;;BLU;298.600.000.000.000.000.000.000;298.600.000.000.000.000.000.000;298.600.000.000.000.000.000.000;0;1;;1;;0;0;;2023-12-31 00:00:00.000;;0;0;0;;0;0;0;;;0;100.000.000.000.000.000.000;BARATTOLO;0;0;;0;1;2023-12-31 00:00:00.000;0;0;0.00000000000000000000;0;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0;0;0;03548FC2-E73A-ED11-BBAF-6045BD8E5A17;2022-09-23 02:31:00.683;00000000-0000-0000-0000-000000000001;2022-09-23 02:31:00.683;00000000-0000-0000-0000-000000000001
0x0000000000016CF5;118;70200;2023-12-31 00:00:00.000;2;;INIZIO;;BLU;164.300.000.000.000.000.000.000;163.100.000.000.000.000.000.000;164.300.000.000.000.000.000.000;0;1;;1;;0;0;;2023-12-31 00:00:00.000;;0;0;0;;0;0;0;;;0;100.000.000.000.000.000.000;PZ;0;0;;0;1;2023-12-31 00:00:00.000;0;0;0.00000000000000000000;0;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0;0;0;08548FC2-E73A-ED11-BBAF-6045BD8E5A17;2022-09-23 02:31:00.693;00000000-0000-0000-0000-000000000001;2022-09-23 02:31:07.027;00000000-0000-0000-0000-000000000001
0x00000000000167F0;119;70201;2023-12-31 00:00:00.000;2;;INIZIO;;BLU;125.500.000.000.000.000.000.000;125.500.000.000.000.000.000.000;125.500.000.000.000.000.000.000;0;1;;1;;0;0;;2023-12-31 00:00:00.000;;0;0;0;;0;0;0;;;0;100.000.000.000.000.000.000;PZ;0;0;;0;1;2023-12-31 00:00:00.000;0;0;0.00000000000000000000;0;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0;0;0;0D548FC2-E73A-ED11-BBAF-6045BD8E5A17;2022-09-23 02:31:00.703;00000000-0000-0000-0000-000000000001;2022-09-23 02:31:00.703;00000000-0000-0000-0000-000000000001
0x0000000000016B4E;120;1928-S;2023-12-31 00:00:00.000;3;;FIS1;;ROSSO;-100.000.000.000.000.000.000;0.00000000000000000000;-100.000.000.000.000.000.000;0;0;;0;;0;0;;2023-12-31 00:00:00.000;;0;0;0;;0;0;0;;;0;100.000.000.000.000.000.000;PZ;0;0;VARIE;0;1;2023-12-31 00:00:00.000;0;0;-100.000.000.000.000.000.000;0;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0;0;0;34568FC2-E73A-ED11-BBAF-6045BD8E5A17;2022-09-23 02:31:03.590;00000000-0000-0000-0000-000000000001;2022-09-23 02:31:03.590;00000000-0000-0000-0000-000000000001
0x0000000000016B54;121;70000;2023-12-31 00:00:00.000;2;;FIS1;;BLU;200.000.000.000.000.000.000;200.000.000.000.000.000.000;200.000.000.000.000.000.000;0;1;;1;;0;0;;2023-12-31 00:00:00.000;;0;0;0;;0;0;0;;;0;100.000.000.000.000.000.000;PZ;0;0;;0;1;2023-12-31 00:00:00.000;0;0;0.00000000000000000000;0;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0;0;0;69568FC2-E73A-ED11-BBAF-6045BD8E5A17;2022-09-23 02:31:03.697;00000000-0000-0000-0000-000000000001;2022-09-23 02:31:03.697;00000000-0000-0000-0000-000000000001
0x0000000000016B6F;122;70100;2023-12-31 00:00:00.000;3;;FIS1;;BLU;-2.100.000.000.000.000.000.000;0.00000000000000000000;-2.100.000.000.000.000.000.000;0;0;;0;;0;0;;2023-12-31 00:00:00.000;;0;0;0;;0;0;0;;;0;100.000.000.000.000.000.000;BARATTOLO;0;0;;0;1;2023-12-31 00:00:00.000;0;0;-2.100.000.000.000.000.000.000;0;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0;0;0;77568FC2-E73A-ED11-BBAF-6045BD8E5A17;2022-09-23 02:31:03.730;00000000-0000-0000-0000-000000000001;2022-09-23 02:31:03.730;00000000-0000-0000-0000-000000000001
0x0000000000016B75;123;70101;2023-12-31 00:00:00.000;2;;FIS1;;BLU;1.500.000.000.000.000.000.000;1.500.000.000.000.000.000.000;1.500.000.000.000.000.000.000;0;1;;1;;0;0;;2023-12-31 00:00:00.000;;0;0;0;;0;0;0;;;0;100.000.000.000.000.000.000;BARATTOLO;0;0;;0;1;2023-12-31 00:00:00.000;0;0;0.00000000000000000000;0;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0;0;0;7B568FC2-E73A-ED11-BBAF-6045BD8E5A17;2022-09-23 02:31:03.737;00000000-0000-0000-0000-000000000001;2022-09-23 02:31:03.737;00000000-0000-0000-0000-000000000001
0x0000000000016B81;124;70102;2023-12-31 00:00:00.000;2;;FIS1;;BLU;600.000.000.000.000.000.000;600.000.000.000.000.000.000;600.000.000.000.000.000.000;0;1;;1;;0;0;;2023-12-31 00:00:00.000;;0;0;0;;0;0;0;;;0;100.000.000.000.000.000.000;BARATTOLO;0;0;;0;1;2023-12-31 00:00:00.000;0;0;0.00000000000000000000;0;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0;0;0;80568FC2-E73A-ED11-BBAF-6045BD8E5A17;2022-09-23 02:31:03.747;00000000-0000-0000-0000-000000000001;2022-09-23 02:31:03.747;00000000-0000-0000-0000-000000000001
0x0000000000016B8A;125;70103;2023-12-31 00:00:00.000;3;;FIS1;;BLU;-800.000.000.000.000.000.000;0.00000000000000000000;-800.000.000.000.000.000.000;0;0;;0;;0;0;;2023-12-31 00:00:00.000;;0;0;0;;0;0;0;;;0;100.000.000.000.000.000.000;BARATTOLO;0;0;;0;1;2023-12-31 00:00:00.000;0;0;-800.000.000.000.000.000.000;0;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0;0;0;86568FC2-E73A-ED11-BBAF-6045BD8E5A17;2022-09-23 02:31:03.757;00000000-0000-0000-0000-000000000001;2022-09-23 02:31:03.757;00000000-0000-0000-0000-000000000001
0x0000000000016B90;126;70104;2023-12-31 00:00:00.000;2;;FIS1;;BLU;200.000.000.000.000.000.000;200.000.000.000.000.000.000;200.000.000.000.000.000.000;0;1;;1;;0;0;;2023-12-31 00:00:00.000;;0;0;0;;0;0;0;;;0;100.000.000.000.000.000.000;BARATTOLO;0;0;;0;1;2023-12-31 00:00:00.000;0;0;0.00000000000000000000;0;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0;0;0;8A568FC2-E73A-ED11-BBAF-6045BD8E5A17;2022-09-23 02:31:03.763;00000000-0000-0000-0000-000000000001;2022-09-23 02:31:03.763;00000000-0000-0000-0000-000000000001
0x0000000000016B9E;127;70200;2023-12-31 00:00:00.000;3;;FIS1;;BLU;-1.200.000.000.000.000.000.000;0.00000000000000000000;-1.200.000.000.000.000.000.000;0;0;;0;;0;0;;2023-12-31 00:00:00.000;;0;0;0;;0;0;0;;;0;100.000.000.000.000.000.000;PZ;0;0;;0;1;2023-12-31 00:00:00.000;0;0;-1.200.000.000.000.000.000.000;0;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0;0;0;90568FC2-E73A-ED11-BBAF-6045BD8E5A17;2022-09-23 02:31:03.783;00000000-0000-0000-0000-000000000001;2022-09-23 02:31:03.783;00000000-0000-0000-0000-000000000001
0x0000000000016BA4;128;70201;2023-12-31 00:00:00.000;2;;FIS1;;BLU;500.000.000.000.000.000.000;500.000.000.000.000.000.000;500.000.000.000.000.000.000;0;1;;1;;0;0;;2023-12-31 00:00:00.000;;0;0;0;;0;0;0;;;0;100.000.000.000.000.000.000;PZ;0;0;;0;1;2023-12-31 00:00:00.000;0;0;0.00000000000000000000;0;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0;0;0;94568FC2-E73A-ED11-BBAF-6045BD8E5A17;2022-09-23 02:31:03.790;00000000-0000-0000-0000-000000000001;2022-09-23 02:31:03.790;00000000-0000-0000-0000-000000000001
0x0000000000016DCD;129;1896-S;2024-01-01 00:00:00.000;3;;DECOMPRIMI;;VERDE;-400.000.000.000.000.000.000;0.00000000000000000000;-400.000.000.000.000.000.000;0;0;;0;;0;0;;2024-01-01 00:00:00.000;;0;0;0;;0;0;0;;;0;400.000.000.000.000.000.000;SCATOLA;0;0;TAVOLO;0;1;2024-01-01 00:00:00.000;0;0;-400.000.000.000.000.000.000;0;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0;0;0;86578FC2-E73A-ED11-BBAF-6045BD8E5A17;2022-09-23 02:31:08.320;00000000-0000-0000-0000-000000000001;2022-09-23 02:31:08.320;00000000-0000-0000-0000-000000000001
0x0000000000016DD3;130;1896-S;2024-01-01 00:00:00.000;2;;DECOMPRIMI;;VERDE;400.000.000.000.000.000.000;400.000.000.000.000.000.000;400.000.000.000.000.000.000;0;1;;1;;0;0;;2024-01-01 00:00:00.000;;0;0;0;;0;0;0;;;0;100.000.000.000.000.000.000;PZ;0;0;TAVOLO;0;1;2024-01-01 00:00:00.000;0;0;0.00000000000000000000;0;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0;0;0;8B578FC2-E73A-ED11-BBAF-6045BD8E5A17;2022-09-23 02:31:08.330;00000000-0000-0000-0000-000000000001;2022-09-23 02:31:08.330;00000000-0000-0000-0000-000000000001
0x0000000000016DF4;131;1964-S;2024-01-01 00:00:00.000;0;20000;107017;;VERDE;1.400.000.000.000.000.000.000;1.400.000.000.000.000.000.000;1.400.000.000.000.000.000.000;0;1;;1;CANL;2;0;IT;2024-01-01 00:00:00.000;A-RIC;5;10000;0;;0;47;0;;;0;100.000.000.000.000.000.000;PZ;0;0;SEDIA;0;1;2024-01-01 00:00:00.000;0;0;0.00000000000000000000;0;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0;0;0;98578FC2-E73A-ED11-BBAF-6045BD8E5A17;2022-09-23 02:31:08.910;00000000-0000-0000-0000-000000000001;2022-09-23 02:31:08.910;00000000-0000-0000-0000-000000000001
0x0000000000016E25;132;1896-S;2024-01-01 00:00:00.000;0;20000;107018;;VERDE;800.000.000.000.000.000.000;800.000.000.000.000.000.000;800.000.000.000.000.000.000;0;1;;1;CANL;2;0;IT;2024-01-01 00:00:00.000;A-RIC;5;10000;0;;0;47;0;;;0;400.000.000.000.000.000.000;SCATOLA;0;0;TAVOLO;0;1;2024-01-01 00:00:00.000;0;0;0.00000000000000000000;0;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0;0;0;B7578FC2-E73A-ED11-BBAF-6045BD8E5A17;2022-09-23 02:31:09.070;00000000-0000-0000-0000-000000000001;2022-09-23 02:31:09.070;00000000-0000-0000-0000-000000000001
0x0000000000016E65;133;1920-S;2024-01-02 00:00:00.000;3;50000;S1-01;;;-1.000.000.000.000.000.000.000;-1.000.000.000.000.000.000.000;-1.000.000.000.000.000.000.000;0;1;VENDITE;0;;1;0;IT;2024-01-02 00:00:00.000;;0;0;0;;0;37;0;SOC. MERC. 10 AC;1210;0;100.000.000.000.000.000.000;PZ;0;0;TAVOLO;0;1;2024-01-02 00:00:00.000;0;0;-1.000.000.000.000.000.000.000;0;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0;0;0;E7578FC2-E73A-ED11-BBAF-6045BD8E5A17;2022-09-23 02:31:09.680;00000000-0000-0000-0000-000000000001;2022-09-23 02:31:09.680;00000000-0000-0000-0000-000000000001
0x0000000000016EA4;134;1964-W;2024-01-03 00:00:00.000;0;10000;107019;;VERDE;1.500.000.000.000.000.000.000;1.500.000.000.000.000.000.000;1.500.000.000.000.000.000.000;0;1;;1;CANL;2;0;IT;2024-01-03 00:00:00.000;A-RIC;5;10000;0;;0;51;0;;;0;100.000.000.000.000.000.000;PZ;0;0;;0;1;2024-01-03 00:00:00.000;0;0;0.00000000000000000000;0;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0;0;0;06588FC2-E73A-ED11-BBAF-6045BD8E5A17;2022-09-23 02:31:09.873;00000000-0000-0000-0000-000000000001;2022-09-23 02:31:09.873;00000000-0000-0000-0000-000000000001
0x0000000000018134;135;1964-W;2024-01-03 00:00:00.000;0;10000;107019;;BLU;2.500.000.000.000.000.000.000;2.100.000.000.000.000.000.000;2.500.000.000.000.000.000.000;0;1;;1;CANL;2;0;IT;2024-01-03 00:00:00.000;A-RIC;5;20000;0;;0;51;0;;;0;100.000.000.000.000.000.000;PZ;0;0;;0;1;2024-01-03 00:00:00.000;1;0;0.00000000000000000000;0;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0;0;0;0F588FC2-E73A-ED11-BBAF-6045BD8E5A17;2022-09-23 02:31:09.913;00000000-0000-0000-0000-000000000001;2022-09-23 02:31:26.193;00000000-0000-0000-0000-000000000001
0x00000000000171AA;136;1968-S;2024-01-04 00:00:00.000;1;10000;102001;;ROSSO;-200.000.000.000.000.000.000;0.00000000000000000000;-200.000.000.000.000.000.000;0;0;VENDITE;0;FF;1;0;IT;2024-01-04 00:00:00.000;V-SPED;1;10000;0;;0;4;0;;;0;100.000.000.000.000.000.000;PZ;0;0;SEDIA;0;1;2024-01-07 00:00:00.000;0;0;-200.000.000.000.000.000.000;0;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0;0;0;813FF1C8-E73A-ED11-BBAF-6045BD8E5A17;2022-09-23 02:31:11.600;00000000-0000-0000-0000-000000000001;2022-09-23 02:31:14.640;00000000-0000-0000-0000-000000000001
0x00000000000171B9;137;1996-S;2024-01-04 00:00:00.000;1;10000;102001;;ROSSO;-300.000.000.000.000.000.000;0.00000000000000000000;-300.000.000.000.000.000.000;0;0;VENDITE;0;FF;1;0;IT;2024-01-04 00:00:00.000;V-SPED;1;20000;0;;0;4;0;;;0;100.000.000.000.000.000.000;PZ;0;0;VARIE;0;1;2024-01-07 00:00:00.000;0;0;-300.000.000.000.000.000.000;0;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0;0;0;873FF1C8-E73A-ED11-BBAF-6045BD8E5A17;2022-09-23 02:31:11.850;00000000-0000-0000-0000-000000000001;2022-09-23 02:31:14.727;00000000-0000-0000-0000-000000000001
0x0000000000016F2B;138;1976-W;2024-01-04 00:00:00.000;1;49525252;102002;;ROSSO;-400.000.000.000.000.000.000;-100.000.000.000.000.000.000;-400.000.000.000.000.000.000;0;1;VENDITE;0;FF;1;0;DE;2024-01-04 00:00:00.000;IT-FN-VEN;1;10000;0;;0;40;0;;;0;100.000.000.000.000.000.000;PZ;0;0;;0;1;2024-01-04 00:00:00.000;0;0;-400.000.000.000.000.000.000;0;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0;0;0;903FF1C8-E73A-ED11-BBAF-6045BD8E5A17;2022-09-23 02:31:12.590;00000000-0000-0000-0000-000000000001;2022-09-23 02:31:12.590;00000000-0000-0000-0000-000000000001
0x0000000000016F4D;139;1976-W;2024-01-04 00:00:00.000;1;49525252;102003;;ROSSO;-1.800.000.000.000.000.000.000;-1.800.000.000.000.000.000.000;-1.800.000.000.000.000.000.000;0;1;VENDITE;0;FF;1;0;DE;2024-01-04 00:00:00.000;IT-FN-VEN;1;10000;0;;0;40;0;;;0;100.000.000.000.000.000.000;PZ;0;0;;0;1;2024-01-04 00:00:00.000;0;0;-1.800.000.000.000.000.000.000;0;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0;0;0;A43FF1C8-E73A-ED11-BBAF-6045BD8E5A17;2022-09-23 02:31:13.120;00000000-0000-0000-0000-000000000001;2022-09-23 02:31:13.120;00000000-0000-0000-0000-000000000001
0x0000000000016F74;140;1976-W;2024-01-04 00:00:00.000;1;49858585;102004;;ROSSO;-1.700.000.000.000.000.000.000;-1.700.000.000.000.000.000.000;-1.700.000.000.000.000.000.000;0;1;VENDITE;0;FF;1;0;DE;2024-01-04 00:00:00.000;IT-FN-VEN;1;10000;0;;0;43;0;;;0;100.000.000.000.000.000.000;PZ;0;0;;0;1;2024-01-04 00:00:00.000;0;0;-1.700.000.000.000.000.000.000;0;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0;0;0;B73FF1C8-E73A-ED11-BBAF-6045BD8E5A17;2022-09-23 02:31:13.200;00000000-0000-0000-0000-000000000001;2022-09-23 02:31:13.200;00000000-0000-0000-0000-000000000001
0x0000000000016F99;141;1976-W;2024-01-04 00:00:00.000;1;49858585;102005;;ROSSO;-1.700.000.000.000.000.000.000;-1.700.000.000.000.000.000.000;-1.700.000.000.000.000.000.000;0;1;VENDITE;0;FF;1;0;DE;2024-01-04 00:00:00.000;IT-FN-VEN;1;10000;0;;0;43;0;;;0;100.000.000.000.000.000.000;PZ;0;0;;0;1;2024-01-04 00:00:00.000;0;0;-1.700.000.000.000.000.000.000;0;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0;0;0;CE3FF1C8-E73A-ED11-BBAF-6045BD8E5A17;2022-09-23 02:31:13.307;00000000-0000-0000-0000-000000000001;2022-09-23 02:31:13.307;00000000-0000-0000-0000-000000000001
0x0000000000016FBF;142;1976-W;2024-01-04 00:00:00.000;1;49858585;102006;;ROSSO;-3.400.000.000.000.000.000.000;-3.400.000.000.000.000.000.000;-3.400.000.000.000.000.000.000;0;1;VENDITE;0;FF;1;0;DE;2024-01-04 00:00:00.000;IT-FN-VEN;1;10000;0;;0;43;0;;;0;100.000.000.000.000.000.000;PZ;0;0;;0;1;2024-01-04 00:00:00.000;0;0;-3.400.000.000.000.000.000.000;0;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0;0;0;E53FF1C8-E73A-ED11-BBAF-6045BD8E5A17;2022-09-23 02:31:13.387;00000000-0000-0000-0000-000000000001;2022-09-23 02:31:13.387;00000000-0000-0000-0000-000000000001
0x0000000000016FE8;143;1976-W;2024-01-04 00:00:00.000;1;49633663;102007;;ROSSO;-1.800.000.000.000.000.000.000;-1.800.000.000.000.000.000.000;-1.800.000.000.000.000.000.000;0;1;VENDITE;0;FF;1;0;DE;2024-01-04 00:00:00.000;IT-FN-VEN;1;10000;0;;0;17;0;;;0;100.000.000.000.000.000.000;PZ;0;0;;0;1;2024-01-04 00:00:00.000;0;0;-1.800.000.000.000.000.000.000;0;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0;0;0;FC3FF1C8-E73A-ED11-BBAF-6045BD8E5A17;2022-09-23 02:31:13.487;00000000-0000-0000-0000-000000000001;2022-09-23 02:31:13.487;00000000-0000-0000-0000-000000000001
0x0000000000017572;144;70000;2024-01-04 00:00:00.000;1;43687129;102008;;;-300.000.000.000.000.000.000;0.00000000000000000000;-300.000.000.000.000.000.000;0;0;VENDITE;0;FF;1;0;AT;2024-01-04 00:00:00.000;IT-FN-VEN;1;10000;0;;0;25;0;;;0;100.000.000.000.000.000.000;PZ;0;0;;0;1;2024-01-04 00:00:00.000;0;0;-300.000.000.000.000.000.000;0;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0;0;0;1340F1C8-E73A-ED11-BBAF-6045BD8E5A17;2022-09-23 02:31:13.577;00000000-0000-0000-0000-000000000001;2022-09-23 02:31:17.547;00000000-0000-0000-0000-000000000001
0x0000000000017575;145;70000;2024-01-04 00:00:00.000;1;43687129;102009;;;-400.000.000.000.000.000.000;0.00000000000000000000;-400.000.000.000.000.000.000;0;0;VENDITE;0;FF;1;0;AT;2024-01-04 00:00:00.000;IT-FN-VEN;1;10000;0;;0;25;0;;;0;100.000.000.000.000.000.000;PZ;0;0;;0;1;2024-01-04 00:00:00.000;0;0;-400.000.000.000.000.000.000;0;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0;0;0;2740F1C8-E73A-ED11-BBAF-6045BD8E5A17;2022-09-23 02:31:13.650;00000000-0000-0000-0000-000000000001;2022-09-23 02:31:17.593;00000000-0000-0000-0000-000000000001
0x0000000000017578;146;70000;2024-01-04 00:00:00.000;1;43687129;102010;;;-500.000.000.000.000.000.000;0.00000000000000000000;-500.000.000.000.000.000.000;0;0;VENDITE;0;FF;1;0;AT;2024-01-04 00:00:00.000;IT-FN-VEN;1;10000;0;;0;25;0;;;0;100.000.000.000.000.000.000;PZ;0;0;;0;1;2024-01-04 00:00:00.000;0;0;-500.000.000.000.000.000.000;0;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0;0;0;3A40F1C8-E73A-ED11-BBAF-6045BD8E5A17;2022-09-23 02:31:13.723;00000000-0000-0000-0000-000000000001;2022-09-23 02:31:17.597;00000000-0000-0000-0000-000000000001
0x000000000001757B;147;70000;2024-01-04 00:00:00.000;1;49858585;102011;;;-100.000.000.000.000.000.000;0.00000000000000000000;-100.000.000.000.000.000.000;0;0;VENDITE;0;FF;1;0;DE;2024-01-04 00:00:00.000;IT-FN-VEN;1;10000;0;;0;43;0;;;0;100.000.000.000.000.000.000;PZ;0;0;;0;1;2024-01-04 00:00:00.000;0;0;-100.000.000.000.000.000.000;0;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0;0;0;4D40F1C8-E73A-ED11-BBAF-6045BD8E5A17;2022-09-23 02:31:13.917;00000000-0000-0000-0000-000000000001;2022-09-23 02:31:17.600;00000000-0000-0000-0000-000000000001
0x00000000000171AE;148;1968-S;2024-01-05 00:00:00.000;1;10000;102012;;ROSSO;-100.000.000.000.000.000.000;0.00000000000000000000;-100.000.000.000.000.000.000;0;0;VENDITE;0;FF;1;0;IT;2024-01-04 00:00:00.000;V-SPED;1;10000;0;;0;4;0;;;0;100.000.000.000.000.000.000;PZ;0;0;SEDIA;0;1;2024-01-07 00:00:00.000;0;0;-100.000.000.000.000.000.000;0;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0;0;0;9040F1C8-E73A-ED11-BBAF-6045BD8E5A17;2022-09-23 02:31:14.053;00000000-0000-0000-0000-000000000001;2022-09-23 02:31:14.700;00000000-0000-0000-0000-000000000001
0x00000000000171BE;149;1996-S;2024-01-05 00:00:00.000;1;10000;102012;;ROSSO;-200.000.000.000.000.000.000;0.00000000000000000000;-200.000.000.000.000.000.000;0;0;VENDITE;0;FF;1;0;IT;2024-01-04 00:00:00.000;V-SPED;1;20000;0;;0;4;0;;;0;100.000.000.000.000.000.000;PZ;0;0;VARIE;0;1;2024-01-07 00:00:00.000;0;0;-200.000.000.000.000.000.000;0;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0;0;0;9640F1C8-E73A-ED11-BBAF-6045BD8E5A17;2022-09-23 02:31:14.067;00000000-0000-0000-0000-000000000001;2022-09-23 02:31:14.733;00000000-0000-0000-0000-000000000001
0x0000000000017B24;150;70060;2024-01-06 00:00:00.000;0;10000;107020;;ROSSO;25.000.000.000.000.000.000.000;24.900.000.000.000.000.000.000;25.000.000.000.000.000.000.000;0;1;;1;CANL;2;0;IT;2024-01-06 00:00:00.000;A-RIC;5;10000;0;;0;51;0;;;0;100.000.000.000.000.000.000;PZ;0;0;;0;1;2024-01-06 00:00:00.000;1;0;0.00000000000000000000;0;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0;0;0;A940F1C8-E73A-ED11-BBAF-6045BD8E5A17;2022-09-23 02:31:14.183;00000000-0000-0000-0000-000000000001;2022-09-23 02:31:20.250;00000000-0000-0000-0000-000000000001
